tweet_text,Time,origin_long,origin_lat,latitude,longitude
"Mb 5.3 earthquake (reviewed) occured at 2019-10-30T20:55:27 UTC, 52km SW of Kabare, Democratic Republic of the Congo https://t.co/YQfHlp1P9Q",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7974,28.4801
"5.3 magnitude #earthquake. 47 km from Kabare, #SouthKivu, Democratic Republic of the Congo https://t.co/pFaJfp3dej",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.794,28.485
"USGS reports a M5.3 #earthquake 52km SW of Bukavu, Democratic Republic of the Congo on 10/30/19 @ 20:55:27 UTC… https://t.co/Vep8NYdi5W",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"5.3 mag earthquake 32.31mi SW of Bukavu, Democratic Republic of the Congo. Details: https://t.co/k9TNkicrvQ Map: https://t.co/OIc3Eh0IxG",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"【M5.3】LAC KIVU REGION, DEM. REP. OF THE CONGO 10.0km 2019/10/31 05:55:27 JST[UTC+9]
(G)https://t.co/saCBgqU2Ms (USGS)https://t.co/g0KnD7KKHr",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"Mb 5.3 earthquake (reviewed) occured at 2019-10-30T20:55:27 UTC, 52km SW of Bukavu, Democratic Republic of the Congo https://t.co/YQfHlp1P9Q",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"5.3 earthquake, 52km SW of Bukavu, Democratic Republic of the Congo. 2019-10-30 22:55:27 at epicenter (18m ago, dep… https://t.co/aw9raCCX98",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"5.3 earthquake, 52km SW of Bukavu, Democratic Republic of the Congo. 2019-10-30 22:55:27 at epicenter (18m ago, dep… https://t.co/DaY9liH9sI",2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.7935,28.4847
"MD 2.8 (154 min ago)
47km 19.20°N 67.10°W
Oct 30, 2019 20:52:51 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2,-67.1
"ML 2.0 (155 min ago)
35km 19.23°N 67.18°W
Oct 30, 2019 20:11:40 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.23,-67.18
"Md 2.77 earthquake (reviewed) occured at 2019-10-30T20:11:41 UTC, 79km NNW of Isabela, Puerto Rico https://t.co/Yk61NCeSz3",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2013,-67.194
"MD 2.8 (37 min ago)
37km 19.20°N 67.19°W
Oct 30, 2019 20:11:41 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2,-67.19
"ML 2.0 (205 min ago)
10km 19.17°N 67.12°W
Oct 30, 2019 09:25:32 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.17,-67.12
"ML 2.6 (44 min ago)
22km 19.20°N 67.17°W
Oct 29, 2019 23:48:56 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2,-67.17
"ML 2.2 (69 min ago)
30km 19.17°N 67.10°W
Oct 29, 2019 23:17:33 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.17,-67.1
"MD 3.0 (197 min ago)
10km 19.14°N 67.20°W
Oct 29, 2019 18:38:02 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.14,-67.2
"MD 2.7 (238 min ago)
10km 19.14°N 67.19°W
Oct 29, 2019 17:56:59 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.14,-67.19
"Mb 4.5 earthquake (reviewed) occured at 2019-10-27T13:48:41 UTC, 72km NNW of Isabela, Puerto Rico https://t.co/a1WsEAgkR1",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.1418,-67.1595
"MD 3.0 (198 min ago)
62km 19.22°N 66.91°W
Oct 26, 2019 13:09:11 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.22,-66.91
"MD 3.0 (35 min ago)
7km 19.14°N 67.17°W
Oct 24, 2019 05:45:42 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.14,-67.17
"Md 2.97 earthquake (reviewed) occured at 2019-10-24T05:45:42 UTC, 72km NNW of Isabela, Puerto Rico https://t.co/XVr5m46z58",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.1416,-67.1671
"MD 3.0 (218 min ago)
64km 19.16°N 67.14°W
Oct 23, 2019 08:13:16 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.16,-67.14
"MD 2.9 (228 min ago)
11km 19.24°N 67.09°W
Oct 23, 2019 08:01:05 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.24,-67.09
"MD 2.9 (258 min ago)
17km 19.20°N 67.20°W
Oct 23, 2019 07:30:37 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2,-67.2
"MD 3.0 (87 min ago)
55km 19.15°N 66.98°W
Oct 23, 2019 05:33:56 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.15,-66.98
"MD 3.1 (48 min ago)
19km 19.23°N 67.26°W
Oct 23, 2019 03:39:28 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.23,-67.26
"USGS reports a M3.11 #earthquake 83km NNW of San Antonio, Puerto Rico on 10/23/19 @ 3:39:28 UTC https://t.co/mMa7FwrZkX #quake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2285,-67.261
"Md 3.11 earthquake (reviewed) occured at 2019-10-23T03:39:28 UTC, 83km NNW of San Antonio, Puerto Rico https://t.co/7DlbGkA4FJ",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2285,-67.261
"MD 3.0 (89 min ago)
30km 19.20°N 67.26°W
Oct 22, 2019 18:48:23 UTC
#earthquake",2019-10-30T20:52:51.890Z,-67.1031,19.2028,19.2,-67.26
"1.6 magnitude #earthquake. 24 km from #LosBanos, CA, United States https://t.co/zaEEZqdczw",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.878,-120.989
"USGS reports a M1.61 #earthquake 24km SSW of Los Banos, CA on 10/31/19 @ 6:27:10 UTC https://t.co/miuaVbrB2x #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8776665,-120.9891663
"2.8 magnitude #earthquake. 23 km from #LosBanos, CA, United States https://t.co/5nTJzygYty",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.873,-120.976
"Md 2.8 earthquake (automatic) occured at 2019-10-30T20:13:00 UTC, 24km SSW of Los Banos, CA https://t.co/H4cYQl9MGQ",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9761658
"California, United States of America
MD 2.8 (4 min ago)
3km 36.87°N 120.98°W
Oct 30, 2019 20:13:00 UTC
#earthquake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.87,-120.98
"USGS reports a M2.8 #earthquake 24km SSW of Los Banos, CA on 10/30/19 @ 20:13:00 UTC https://t.co/R2XVIn2SJm #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9761658
"2.8 magnitude #earthquake. 23 km from #LosBanos, CA, United States https://t.co/hBkQDNFMBg",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.878,-120.974
"Md 2.77 earthquake (automatic) occured at 2019-10-30T06:16:32 UTC, 23km SSW of Los Banos, CA https://t.co/x2MyI7t6d1",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8774986,-120.9738312
"California, United States of America
MD 2.8 (3 min ago)
0km 36.88°N 120.97°W
Oct 30, 2019 06:16:32 UTC
#earthquake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.88,-120.97
"USGS reports a M2.77 #earthquake 23km SSW of Los Banos, CA on 10/30/19 @ 6:16:32 UTC https://t.co/MO2gVOm3ln #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8774986,-120.9738312
"USGS reports a M1.97 #earthquake 23km SSW of Los Banos, CA on 10/28/19 @ 8:12:01 UTC https://t.co/XBsPi0qS1w #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8801651,-120.9846649
"Ml 3.69 earthquake (reviewed) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9821701
"3.7 earthquake, 24km SSW of Los Banos, CA. 2019-10-27 23:55:49 at epicenter (6m ago, depth 3.7km). https://t.co/wiHxjzaGOa",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.873,-120.98217
"Minor 3.69 earthquake: 00:55:49 on 10/28. Loc: 14.9mi SSW of Los Banos, CA. Depth: 2.3 mi https://t.co/EBlVX9gNi0",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9821701
"3.7 magnitude #earthquake. 24 km from Los Banos, #CA, United States https://t.co/CjfJDH6uDn",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.873,-120.982
"Ml 3.69 earthquake (automatic) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9821701
"USGS reports a M3.69 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:55:49 UTC https://t.co/6fqsGJoiKW #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8730011,-120.9821701
"California, United States of America
ML 3.7 (3 min ago)
4km 36.87°N 120.98°W
Oct 28, 2019 07:55:49 UTC
#earthquake https://t.co/x3SdD3CI5A",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.87,-120.98
"Md 2.47 earthquake (automatic) occured at 2019-10-28T07:42:27 UTC, 24km SSW of Los Banos, CA https://t.co/INcNSi8wk6",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8763351,-120.9833298
"California, United States of America
MD 2.5 (3 min ago)
0km 36.88°N 120.98°W
Oct 28, 2019 07:42:27 UTC
#earthquake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.88,-120.98
"USGS reports a M2.47 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:42:27 UTC https://t.co/Mjn2p4htEE #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8763351,-120.9833298
"1.6 magnitude #earthquake. 25 km from #LosBanos, CA, United States https://t.co/0NGe2CFhrE",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.862,-120.985
"USGS reports a M1.57 #earthquake 25km SSW of Los Banos, CA on 10/27/19 @ 14:23:22 UTC https://t.co/jjGLrdAdlM #quake",2019-10-30T20:13:00.170Z,-120.9761658,36.8730011,36.8618317,-120.9846649
"MD 2.8 (154 min ago)
47km 19.20°N 67.10°W
Oct 30, 2019 20:52:51 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2,-67.1
"ML 2.0 (155 min ago)
35km 19.23°N 67.18°W
Oct 30, 2019 20:11:40 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.23,-67.18
"Md 2.77 earthquake (reviewed) occured at 2019-10-30T20:11:41 UTC, 79km NNW of Isabela, Puerto Rico https://t.co/Yk61NCeSz3",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2013,-67.194
"MD 2.8 (37 min ago)
37km 19.20°N 67.19°W
Oct 30, 2019 20:11:41 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2,-67.19
"ML 2.0 (205 min ago)
10km 19.17°N 67.12°W
Oct 30, 2019 09:25:32 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.17,-67.12
"ML 2.6 (44 min ago)
22km 19.20°N 67.17°W
Oct 29, 2019 23:48:56 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2,-67.17
"Md 2.92 earthquake (reviewed) occured at 2019-10-29T23:48:56 UTC, 78km N of San Antonio, Puerto Rico https://t.co/dyJ4KVo2qT",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2621,-67.2986
"ML 2.2 (69 min ago)
30km 19.17°N 67.10°W
Oct 29, 2019 23:17:33 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.17,-67.1
"USGS reports a M2.92 #earthquake 87km NNW of San Antonio, Puerto Rico on 10/29/19 @ 23:48:56 UTC https://t.co/TEs0HQ1are #quake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2621,-67.2986
"Md 2.92 earthquake (reviewed) occured at 2019-10-29T23:48:56 UTC, 87km NNW of San Antonio, Puerto Rico https://t.co/dyJ4KVo2qT",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2621,-67.2986
"MD 2.9 (16 min ago)
7km 19.26°N 67.30°W
Oct 29, 2019 23:48:56 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.26,-67.3
"MD 3.0 (197 min ago)
10km 19.14°N 67.20°W
Oct 29, 2019 18:38:02 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.14,-67.2
"MD 2.7 (238 min ago)
10km 19.14°N 67.19°W
Oct 29, 2019 17:56:59 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.14,-67.19
"MD 2.6 (277 min ago)
26km 19.26°N 67.28°W
Oct 28, 2019 01:28:07 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.26,-67.28
"MD 2.7 (287 min ago)
50km 19.24°N 67.35°W
Oct 27, 2019 13:43:34 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.24,-67.35
"Mb 4.5 earthquake (reviewed) occured at 2019-10-27T13:48:41 UTC, 72km NNW of Isabela, Puerto Rico https://t.co/a1WsEAgkR1",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.1418,-67.1595
"MD 3.0 (175 min ago)
13km 19.23°N 67.35°W
Oct 24, 2019 09:06:33 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.23,-67.35
"MD 2.5 (218 min ago)
20km 19.27°N 67.25°W
Oct 24, 2019 08:22:45 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.27,-67.25
"MD 3.0 (35 min ago)
7km 19.14°N 67.17°W
Oct 24, 2019 05:45:42 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.14,-67.17
"Md 2.97 earthquake (reviewed) occured at 2019-10-24T05:45:42 UTC, 72km NNW of Isabela, Puerto Rico https://t.co/XVr5m46z58",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.1416,-67.1671
"MD 3.0 (349 min ago)
28km 19.26°N 67.30°W
Oct 23, 2019 11:59:43 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.26,-67.3
"MD 3.0 (218 min ago)
64km 19.16°N 67.14°W
Oct 23, 2019 08:13:16 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.16,-67.14
"MD 2.9 (228 min ago)
11km 19.24°N 67.09°W
Oct 23, 2019 08:01:05 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.24,-67.09
"MD 2.9 (258 min ago)
17km 19.20°N 67.20°W
Oct 23, 2019 07:30:37 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2,-67.2
"MD 3.1 (48 min ago)
19km 19.23°N 67.26°W
Oct 23, 2019 03:39:28 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.23,-67.26
"USGS reports a M3.11 #earthquake 83km NNW of San Antonio, Puerto Rico on 10/23/19 @ 3:39:28 UTC https://t.co/mMa7FwrZkX #quake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2285,-67.261
"Md 3.11 earthquake (reviewed) occured at 2019-10-23T03:39:28 UTC, 83km NNW of San Antonio, Puerto Rico https://t.co/7DlbGkA4FJ",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2285,-67.261
"MD 3.0 (89 min ago)
30km 19.20°N 67.26°W
Oct 22, 2019 18:48:23 UTC
#earthquake",2019-10-30T20:11:41.650Z,-67.194,19.2013,19.2,-67.26
